24	0.000	0.000	0.000	0.000	0.000	0.000	1.000
28	0.000	0.000	0.000	0.000	0.000	0.000	1.000
31	0.000	0.000	0.000	0.000	0.000	0.000	1.000
35	0.000	0.000	0.000	0.000	0.000	0.000	1.000
39	0.000	0.000	0.000	0.000	0.000	0.000	1.000
43	0.000	0.000	0.000	0.000	0.000	0.000	1.000
45	0.000	0.000	0.000	0.000	0.000	0.000	1.000
48	0.000	0.000	0.000	0.000	0.000	0.000	1.000
52	0.000	0.000	0.000	0.000	0.000	0.000	1.000
55	0.000	0.000	0.000	0.000	0.000	0.000	1.000
58	0.000	0.000	0.000	0.000	0.000	0.000	1.000
61	0.000	0.000	0.000	0.000	0.000	0.000	1.000
64	0.000	0.000	0.000	0.000	0.000	0.000	1.000
67	0.000	0.000	0.000	0.000	0.000	0.000	1.000
71	0.000	0.000	0.000	0.000	0.000	0.000	1.000
73	0.000	0.000	0.000	0.000	0.000	0.000	1.000
76	0.000	0.000	0.000	0.000	0.000	0.000	1.000
79	0.000	0.000	0.000	0.000	0.000	0.000	1.000
83	0.000	0.000	0.000	0.000	0.000	0.000	1.000
85	0.000	0.000	0.000	0.000	0.000	0.000	1.000
87	0.000	0.000	0.000	0.000	0.000	0.000	1.000
89	0.000	0.000	0.000	0.000	0.000	0.000	1.000
92	0.000	0.000	0.000	0.000	0.000	0.000	1.000
96	0.000	0.000	0.000	0.000	0.000	0.000	1.000
98	0.000	0.000	0.000	0.000	0.000	0.000	1.000
100	0.000	0.000	0.000	0.000	0.000	0.000	1.000
103	0.000	0.000	0.000	0.000	0.000	0.000	1.000
106	0.000	0.000	0.000	0.000	0.000	0.000	1.000
108	0.000	0.000	0.000	0.000	0.000	0.000	1.000
110	0.000	0.000	0.000	0.000	0.000	0.000	1.000
112	0.000	0.000	0.000	0.000	0.000	0.000	1.000
114	0.000	0.000	0.000	0.000	0.000	0.000	1.000
117	0.000	0.000	0.000	0.000	0.000	0.000	1.000
118	0.000	0.000	0.000	0.000	0.000	0.000	1.000
120	0.000	0.000	0.000	0.000	0.000	0.000	1.000
122	0.000	0.000	0.000	0.000	0.000	0.000	1.000
124	0.000	0.000	0.000	0.000	0.000	0.000	1.000
126	0.000	0.000	0.000	0.000	0.000	0.000	1.000
128	0.000	0.000	0.000	0.000	0.000	0.000	1.000
130	0.000	0.000	0.000	0.000	0.000	0.000	1.000
133	0.000	0.000	0.000	0.000	0.000	0.000	1.000
135	0.000	0.000	0.000	0.000	0.000	0.000	1.000
137	0.000	0.000	0.000	0.000	0.000	0.000	1.000
139	0.000	0.000	0.000	0.000	0.000	0.000	1.000
142	0.000	0.000	0.000	0.000	0.000	0.000	1.000
144	0.000	0.000	0.000	0.000	0.000	0.000	1.000
146	0.000	0.000	0.000	0.000	0.000	0.000	1.000
150	0.000	0.000	0.000	0.000	0.000	0.000	1.000
152	0.000	0.000	0.000	0.000	0.000	0.000	1.000
154	0.000	0.000	0.000	0.000	0.000	0.000	1.000
156	0.000	0.000	0.000	0.000	0.000	0.000	1.000
158	0.000	0.000	0.000	0.000	0.000	0.000	1.000
161	0.000	0.000	0.000	0.000	0.000	0.000	1.000
165	0.000	0.000	0.000	0.000	0.000	0.000	1.000
167	0.000	0.000	0.000	0.000	0.000	0.000	1.000
169	0.000	0.000	0.000	0.000	0.000	0.000	1.000
171	0.000	0.000	0.000	0.000	0.000	0.000	1.000
173	0.000	0.000	0.000	0.000	0.000	0.000	1.000
175	0.000	0.000	0.000	0.000	0.000	0.000	1.000
177	0.000	0.000	0.000	0.000	0.000	0.000	1.000
179	0.000	0.000	0.000	0.000	0.000	0.000	1.000
182	0.000	0.000	0.000	0.000	0.000	0.000	1.000
184	0.000	0.000	0.000	0.000	0.000	0.000	1.000
186	0.000	0.000	0.000	0.000	0.000	0.000	1.000
188	0.000	0.000	0.000	0.000	0.000	0.000	1.000
190	0.000	0.000	0.000	0.000	0.000	0.000	1.000
192	0.000	0.000	0.000	0.000	0.000	0.000	1.000
194	0.000	0.000	0.000	0.000	0.000	0.000	1.000
196	0.000	0.000	0.000	0.000	0.000	0.000	1.000
198	0.000	0.000	0.000	0.000	0.000	0.000	1.000
200	0.000	0.000	0.000	0.000	0.000	0.000	1.000
201	0.000	0.000	0.000	0.000	0.000	0.000	1.000
